House_Age,Years_Since_Remod,Was_Remodeled,Garage_Age,Is_New_House,Total_Living_Area,Total_Area_Including_Garage,Basement_Ratio,Garage_Ratio,First_Second_Ratio,Area_Per_Room,Building_Density,Total_Full_Baths,Total_Half_Baths,Total_Bathrooms,Bath_Bedroom_Ratio,Has_Multiple_Baths,Total_Rooms_Baths,Has_Pool,Has_Fireplace,Has_Garage,Has_Basement,Has_Deck_Porch,Total_Outdoor_SF,Has_Large_Garage,Luxury_Score,Total_Quality_Score,Avg_Quality_Score,Is_High_Quality,Is_Excellent_Quality,Quality_Condition_Score,Is_Single_Family,Is_Two_Story,Is_One_Story,Is_Residential_Low_Density,Quality_x_Size,Premium_Neighborhood_x_Quality,New_x_Quality,Area_x_Bathrooms,Is_Normal_Sale,Is_Partial_Sale,Is_Abnormal_Sale,Is_Peak_Season,High_Value
78,16,1,78.0,0,2651.0,3011.0,0.6848792884371029,0.22871664548919948,2.5291479820627805,174.77777777777777,0.2520429418362442,2.0,0.0,2.0,0.5,1,10.0,0,1,1,1,0,0,0,1,9.0,3.0,0,0,12,1,0,1,0,7865,0.0,0,3146.0,1,0,0,1,0
69,58,1,69.0,0,2998.0,3398.0,0.49203980099502487,0.19900497512437812,1.6274509803921569,251.125,0.32190354109918284,2.0,0.0,2.0,0.4,1,9.0,0,1,1,1,1,20,0,2,9.0,3.0,1,0,12,1,0,1,0,14063,0.0,0,4018.0,1,0,0,0,0
85,58,1,48.0,0,3002.0,3578.0,0.5780346820809249,0.30267997898055704,1.8109305760709011,237.75,0.31073354027119754,2.0,0.0,2.0,0.4,1,9.0,0,0,1,1,1,194,0,1,9.0,3.0,0,0,10,1,1,0,0,9510,0.0,0,3804.0,1,0,0,0,0
77,58,1,77.0,0,2726.0,3194.0,0.5363380281690141,0.26366197183098594,1.3572377158034528,197.11111111111111,0.2898219245221369,2.0,0.0,2.0,0.6666666666666666,1,10.0,0,1,1,1,1,295,0,2,9.0,3.0,1,0,12,1,0,1,0,12418,0.0,0,3548.0,0,0,1,0,0
88,9,1,88.0,0,1973.0,2475.0,0.4482758620689655,0.36830520909757886,1.227124183006536,194.57142857142858,0.2212475633528265,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,84,0,1,8.0,2.6666666666666665,0,0,14,1,1,0,0,8172,0.0,0,2724.0,1,0,0,1,0
81,58,1,88.0,0,1040.0,1280.0,0.9980806142034548,0.46065259117082535,520.0,104.0,0.08221343873517786,1.0,0.0,1.0,0.5,0,5.0,0,0,1,1,1,136,0,1,8.0,2.6666666666666665,0,0,10,1,0,1,0,2080,0.0,0,520.0,1,0,0,1,0
60,7,1,60.0,0,1957.0,2197.0,0.5225505443234837,0.18662519440124417,5.009345794392523,183.57142857142858,0.14879573876794813,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,10,1,0,1,0,6425,0.0,0,2570.0,1,0,0,0,0
85,8,1,86.0,0,2681.0,3051.0,0.4505137912385073,0.20010816657652786,1.3228643216080402,205.33333333333334,0.141565803585108,1.0,1.0,1.5,0.3,0,9.5,0,1,1,1,1,220,0,2,10.0,3.3333333333333335,0,0,13,1,0,1,1,11088,0.0,0,2772.0,1,0,0,1,0
83,58,1,83.0,0,2846.0,3086.0,0.5634266886326195,0.13179571663920922,1.6468023255813953,202.22222222222223,0.1995395241749808,3.0,0.0,3.0,0.6,1,11.0,0,0,1,1,1,100,0,2,9.0,3.0,1,0,13,1,0,1,1,12740,0.0,0,5460.0,1,0,0,1,0
93,4,1,38.0,0,2526.0,3198.0,0.47175305765870706,0.3913803145020384,2.1389396709323583,190.66666666666666,0.18764352104975396,2.0,0.0,2.0,0.4,1,10.0,0,0,1,1,1,195,0,1,10.0,3.3333333333333335,0,0,10,1,0,1,1,10296,0.0,0,3432.0,1,0,0,0,0
68,26,1,68.0,0,2388.0,2628.0,0.5863213811420983,0.1593625498007968,1.9073359073359073,167.22222222222223,0.16457080371787863,2.0,0.0,2.0,0.5,1,10.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,10,1,0,1,1,7525,0.0,0,3010.0,1,0,0,1,0
90,8,1,47.0,0,1654.0,1929.0,0.9725864123957092,0.32777115613825986,838.0,139.66666666666666,0.08161277756135567,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,1,1,112,0,1,8.0,2.6666666666666665,0,0,13,1,0,1,1,5028,0.0,0,1676.0,1,0,0,1,0
98,25,1,0.0,0,3226.0,3586.0,0.6256926952141058,0.181360201511335,1.6716016150740243,220.44444444444446,0.24508956145768993,2.0,0.0,2.0,0.3333333333333333,1,10.0,0,0,1,1,1,244,0,1,9.0,3.0,0,0,14,0,1,0,0,11904,0.0,0,3968.0,1,0,0,0,0
83,12,1,83.0,0,2254.0,2482.0,0.35272945410917816,0.1367726454709058,0.9988009592326139,208.25,0.3266026269358949,1.0,0.0,1.0,0.25,0,8.0,0,1,1,1,1,255,0,2,10.0,3.3333333333333335,1,1,15,1,1,0,0,13328,0.0,0,1666.0,1,0,0,1,0
98,58,1,98.0,0,2405.0,2633.0,0.49440993788819876,0.14161490683229813,1.0509554140127388,201.125,0.37005519779208834,1.0,0.0,1.0,0.25,0,8.0,0,0,1,1,1,182,0,1,11.0,3.6666666666666665,0,0,14,1,0,1,0,9654,0.0,0,1609.0,1,0,0,1,0
78,58,1,78.0,0,1536.0,1976.0,0.9986996098829649,0.5721716514954487,768.0,153.6,0.12205975842339478,1.0,0.0,1.0,0.5,0,5.0,0,0,1,1,1,84,0,1,10.0,3.3333333333333335,0,0,12,1,0,1,0,4608,0.0,0,768.0,1,0,0,1,0
56,56,0,56.0,0,2304.0,2612.0,0.4996746909564086,0.2003903708523097,0.9986996098829649,192.0,0.14960553228791273,1.0,1.0,1.5,0.3,0,8.5,0,0,1,1,1,296,0,1,9.0,3.0,0,0,12,1,1,0,0,9216,0.0,0,2304.0,0,0,1,1,0
70,50,1,70.0,0,3241.0,3641.0,0.6456852791878173,0.20304568527918782,1272.0,196.9,0.2863167078668024,2.0,0.0,2.0,0.4,1,11.0,0,1,1,1,1,34,0,2,9.0,3.0,0,0,12,1,0,1,0,11814,0.0,0,3938.0,1,0,0,0,0
93,30,1,58.0,0,2188.0,2588.0,0.6722689075630253,0.30557677616501144,2.051282051282051,186.85714285714286,0.12673190582307917,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,0,1,1,1,117,0,1,9.0,3.0,0,0,11,1,0,1,0,6540,0.0,0,2616.0,1,0,0,0,0
83,16,1,15.0,0,2080.0,2400.0,0.9990393852065321,0.30739673390970224,1040.0,173.33333333333334,0.1444243855020136,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,0,1,1,1,132,0,1,9.0,3.0,0,0,13,1,0,1,0,6240,0.0,0,1040.0,1,0,0,1,0
83,58,1,23.0,0,2004.0,2388.0,0.6208569118835894,0.3104284559417947,1.755011135857461,176.57142857142858,0.17639503353789068,3.0,0.0,3.0,0.75,1,9.0,0,1,1,1,0,0,0,2,9.0,3.0,0,0,12,1,0,1,0,7416,0.0,0,3708.0,0,0,0,0,0
88,58,1,0.0,0,1725.0,1725.0,0.2267235252309879,0.0,2.782258064516129,200.85714285714286,0.17750284055043555,1.0,0.0,1.0,0.25,0,7.0,0,0,0,1,1,144,0,1,8.0,2.6666666666666665,0,0,13,1,0,1,0,8436,0.0,0,1406.0,1,0,0,0,0
53,13,1,45.0,0,1650.0,2370.0,0.9987893462469734,0.8716707021791767,825.0,165.0,0.10016998542982031,2.0,0.0,2.0,0.6666666666666666,1,6.0,0,0,1,1,1,190,0,1,9.0,3.0,0,0,12,1,0,1,0,4125,0.0,0,1650.0,1,0,0,1,0
88,10,1,0.0,0,2099.0,2099.0,0.7514595496246872,0.0,9.801801801801801,149.75,0.214426346876678,1.0,0.0,1.0,0.2,0,8.0,0,0,0,1,1,98,0,1,9.0,3.0,0,0,13,1,0,1,0,7188,0.0,0,1198.0,0,0,1,0,0
96,17,1,11.0,0,1210.0,1786.0,0.593421052631579,0.7578947368421053,759.0,126.5,0.07353938571843814,1.0,0.0,1.0,0.5,0,6.0,0,0,1,1,1,40,0,1,8.0,2.6666666666666665,0,0,13,1,0,1,0,3795,0.0,0,759.0,0,0,0,0,0
93,58,1,0.0,0,1880.0,1880.0,0.39851301115241633,0.0,1.504655493482309,149.33333333333334,0.13021993992830153,2.0,0.0,2.0,0.5,1,10.0,0,0,0,1,1,246,0,1,8.0,2.6666666666666665,0,0,6,0,1,0,0,4032,0.0,0,2688.0,1,0,0,1,0
102,13,1,102.0,0,2225.0,2441.0,0.5142857142857142,0.1469387755102041,1.0588235294117647,183.625,0.14233116946032362,1.0,0.0,1.0,0.25,0,8.0,0,0,1,1,1,296,0,1,9.0,3.0,0,0,13,1,0,1,0,8814,0.0,0,1469.0,1,0,0,1,0
61,15,1,61.0,0,2100.0,2340.0,0.9914691943127962,0.22748815165876776,1054.0,150.57142857142858,0.11107598271683002,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,1,182,0,1,10.0,3.3333333333333335,0,0,11,1,0,1,1,5270,0.0,0,1054.0,0,0,1,0,0
40,40,0,40.0,0,2163.0,2485.0,0.7854785478547854,0.26567656765676567,1211.0,201.83333333333334,0.14677008847412434,1.0,0.0,1.0,0.25,0,6.0,0,1,1,1,1,63,0,2,9.0,3.0,0,0,10,1,0,1,1,6055,0.0,0,1211.0,1,0,0,0,0
60,58,1,60.0,0,1991.0,2303.0,0.5660377358490566,0.24528301886792453,1.3043478260869565,158.875,0.05970780288438953,2.0,0.0,2.0,0.4,1,9.0,0,1,1,1,1,108,0,2,9.0,3.0,0,0,10,1,0,1,1,6355,0.0,0,2542.0,1,0,0,0,0
49,49,0,17.0,0,1588.0,2268.0,0.0,0.42794210195091253,2.388059701492537,198.5,0.09275159161263945,2.0,0.0,2.0,0.4,1,9.0,0,1,1,0,1,59,0,2,6.0,2.0,0,0,8,1,0,1,1,6352,0.0,0,3176.0,1,0,0,1,0
68,9,1,0.0,0,1999.0,1999.0,0.4749262536873156,0.0,1.4744525547445255,193.57142857142858,0.1340654991589987,3.0,0.0,3.0,0.6,1,9.0,0,0,0,1,1,140,0,2,9.0,3.0,0,0,12,0,0,1,1,6775,0.0,0,4065.0,1,0,0,0,0
45,45,0,12.0,0,2056.0,2496.0,0.9117100371747212,0.40892193308550184,1075.0,153.57142857142858,0.09567461730153079,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,128,0,1,11.0,3.6666666666666665,0,0,11,1,0,0,1,5375,0.0,0,2150.0,0,0,1,1,0
43,43,0,43.0,0,2080.0,2464.0,0.9990393852065321,0.3688760806916426,1040.0,173.33333333333334,0.09284885278100169,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,10,1,0,1,1,5200,0.0,0,2080.0,1,0,0,0,0
30,30,0,30.0,0,2104.0,2588.0,0.918869644484959,0.4412032816773017,1096.0,156.57142857142858,0.08421052631578947,2.0,0.0,2.0,0.5,1,8.0,0,1,1,1,1,168,0,2,9.0,3.0,0,0,11,1,0,0,1,6576,0.0,0,2192.0,1,0,0,0,0
42,42,0,42.0,0,1780.0,2188.0,0.9679558011049724,0.450828729281768,904.0,129.14285714285714,0.12620410442552005,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,12,1,0,1,1,4520,0.0,0,904.0,0,0,1,0,0
41,3,1,41.0,0,1984.0,2278.0,0.998992950654582,0.29607250755287007,992.0,141.71428571428572,0.09662965127605688,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,204,0,1,10.0,3.3333333333333335,0,0,12,1,0,1,1,4960,0.0,0,1984.0,1,0,0,1,0
41,5,1,41.0,0,1788.0,2238.0,0.9988826815642458,0.5027932960893855,894.0,149.0,0.09155145929339478,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,0,0,0,0,10.0,3.3333333333333335,0,0,12,1,0,1,1,4470,0.0,0,1788.0,1,0,0,1,0
30,30,0,30.0,0,1484.0,1988.0,0.43478260869565216,0.48695652173913045,1034.0,147.71428571428572,0.1342159916926272,1.0,1.0,1.5,0.375,0,7.5,0,1,1,1,1,311,0,2,10.0,3.3333333333333335,0,0,14,1,0,0,1,6204,0.0,0,1551.0,1,0,0,1,0
41,41,0,41.0,0,2146.0,2416.0,0.9990689013035382,0.25139664804469275,1073.0,153.28571428571428,0.10749348827890202,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,1,90,0,1,9.0,3.0,0,0,10,1,0,1,1,5365,0.0,0,1073.0,1,0,0,0,0
24,24,0,24.0,0,2186.0,2692.0,0.940550133096717,0.4489795918367347,1126.0,187.66666666666666,0.15214160248615052,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,1,1,1,178,0,1,10.0,3.3333333333333335,0,0,10,1,0,0,1,5630,0.0,0,2252.0,1,0,0,0,0
39,39,0,39.0,0,2456.0,2856.0,0.9515488482922955,0.3177124702144559,1258.0,179.71428571428572,0.09751182078908611,2.0,2.0,3.0,3.0,1,9.0,0,0,1,1,1,120,0,1,10.0,3.3333333333333335,0,0,8,0,0,0,1,5032,0.0,0,3774.0,0,0,0,0,0
88,58,1,88.0,0,2440.0,2840.0,1.1393514460999123,0.35056967572305,1140.0,162.85714285714286,0.08836524300441827,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,190,0,1,9.0,3.0,0,0,9,0,0,1,1,5700,0.0,0,2280.0,0,0,0,0,0
49,49,0,0.0,0,2012.0,2012.0,0.9990069513406157,0.0,1006.0,167.66666666666666,0.11176535940451061,1.0,0.0,1.0,0.25,0,6.0,0,0,0,1,1,24,0,1,9.0,3.0,0,0,8,1,0,1,1,5030,0.0,0,1006.0,1,0,0,1,0
42,2,1,42.0,0,2456.0,2727.0,0.9991863303498779,0.22050447518307567,1228.0,175.42857142857142,0.14370977179637215,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,1,65,0,1,10.0,3.3333333333333335,0,0,11,1,0,1,1,6140,0.0,0,1842.0,1,0,0,1,0
45,5,1,45.0,0,1920.0,2220.0,0.9989594172736732,0.31217481789802287,960.0,137.14285714285714,0.1038961038961039,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,168,0,1,10.0,3.3333333333333335,0,0,13,1,0,1,1,4800,0.0,0,1920.0,1,0,0,1,0
52,52,0,52.0,0,2176.0,2797.0,0.830950378469302,0.5222876366694701,1188.0,237.6,0.08380361173814899,2.0,0.0,2.0,1.0,1,6.0,0,1,1,1,1,422,0,2,9.0,3.0,0,0,14,1,0,1,1,7128,0.0,0,2376.0,1,0,0,1,0
54,54,0,54.0,0,2766.0,3120.0,0.9992774566473989,0.25578034682080925,1383.0,197.57142857142858,0.10410237109522018,2.0,0.0,2.0,0.5,1,8.0,0,1,1,1,1,627,0,2,10.0,3.3333333333333335,0,0,10,1,0,1,1,6915,0.0,0,2766.0,1,0,0,1,0
48,33,1,48.0,0,2854.0,3418.0,1.2785315243415802,0.4501197126895451,1252.0,250.4,0.09273387156506925,2.0,0.0,2.0,1.0,1,6.0,0,1,1,1,1,409,0,2,10.0,3.3333333333333335,0,0,13,1,0,1,1,7512,0.0,0,2504.0,1,0,0,0,0
50,21,1,50.0,0,2134.0,2434.0,0.33270911360799,0.18726591760299627,1.757314974182444,228.71428571428572,0.11579632576305511,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,1,314,0,1,9.0,3.0,0,0,11,1,0,0,1,8005,0.0,0,2401.5,1,0,0,0,0
68,11,1,68.0,0,1344.0,1584.0,0.9985141158989599,0.35661218424962854,672.0,134.4,0.06587589452014508,1.0,0.0,1.0,0.3333333333333333,0,5.0,0,0,1,1,1,168,0,1,9.0,3.0,0,0,13,1,0,1,1,3360,0.0,0,672.0,1,0,0,0,0
48,48,0,48.0,0,2709.0,3335.0,0.5737514518002322,0.3635307781649245,1721.0,215.125,0.1633912465584354,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,134,0,3,9.0,3.0,0,0,8,1,0,1,1,8605,0.0,0,5163.0,0,0,1,0,0
67,35,1,35.0,0,1926.0,2553.0,0.42635085122131755,0.46410066617320506,1.7741273100616017,192.85714285714286,0.16117478510028654,2.0,1.0,2.5,0.8333333333333334,1,8.5,0,0,1,1,0,0,1,1,10.0,3.3333333333333335,0,0,12,1,0,1,1,6750,0.0,0,3375.0,1,0,0,1,0
38,38,0,29.0,0,1768.0,2680.0,0.9546961325966851,1.0077348066298342,904.0,150.66666666666666,0.08861876286638565,1.0,0.0,1.0,0.25,0,6.0,0,0,1,1,1,143,1,2,11.0,3.6666666666666665,0,0,13,1,0,0,1,4520,0.0,0,904.0,1,0,0,1,0
12,11,1,12.0,0,2582.0,3013.0,0.9992260061919505,0.33359133126934987,1291.0,184.42857142857142,0.4470221606648199,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,307,0,2,11.0,3.6666666666666665,0,0,11,1,0,1,1,7746,0.0,0,2582.0,1,0,0,0,0
31,31,0,31.0,0,3182.0,3687.0,0.5734058329214039,0.24962926347009393,1.3333333333333333,224.66666666666666,0.202078752748351,2.0,1.0,2.5,0.5,1,10.5,0,1,1,1,1,405,0,2,10.0,3.3333333333333335,1,0,12,1,1,0,1,14154,0.0,0,5055.0,1,0,0,0,0
29,29,0,29.0,0,3048.0,3526.0,0.999344262295082,0.31344262295081965,1524.0,190.5,0.07518129347343495,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,140,0,3,10.0,3.3333333333333335,1,0,13,1,0,1,1,10668,0.0,0,4572.0,1,0,0,0,0
54,3,1,54.0,0,2748.0,3187.0,1.0153958944281525,0.3218475073313783,1363.0,227.16666666666666,0.034854877892852576,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,1,1,1,1,81,0,2,10.0,3.3333333333333335,1,0,14,1,0,1,1,9541,0.0,0,2726.0,1,0,0,0,0
54,14,1,54.0,0,3027.0,3556.0,0.8197115384615384,0.31790865384615385,1663.0,237.57142857142858,0.031242954835800706,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,361,0,2,11.0,3.6666666666666665,0,0,10,1,0,1,1,6652,0.0,0,3326.0,1,0,0,0,0
49,2,1,49.0,0,2376.0,2688.0,0.7503681885125184,0.22974963181148747,1357.0,226.16666666666666,0.11786675931555633,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,1,1,1,1,163,0,2,11.0,3.6666666666666665,0,0,13,1,0,0,1,8142,0.0,0,2714.0,1,0,0,1,0
60,58,1,60.0,0,1649.0,1898.0,0.5277777777777778,0.23055555555555557,1.3326133909287257,179.83333333333334,0.20785975727220188,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,1,1,1,1,135,0,2,9.0,3.0,1,0,12,1,0,1,1,7553,0.0,0,1079.0,1,0,0,0,0
55,55,0,55.0,0,2188.0,2683.0,0.9990867579908675,0.4520547945205479,1094.0,182.33333333333334,0.10465894958385152,1.0,0.0,1.0,0.25,0,6.0,0,1,1,1,1,287,0,2,9.0,3.0,0,0,11,1,0,1,1,6564,0.0,0,1094.0,1,0,0,1,0
100,11,1,100.0,0,3265.0,3625.0,0.3844849512505299,0.1526070368800339,1.2423954372623573,214.36363636363637,0.05170939233788733,3.0,0.0,3.0,0.5,1,13.0,0,1,1,1,1,701,0,3,9.0,3.0,0,0,14,1,0,1,1,14148,0.0,0,7074.0,1,0,0,0,0
68,1,1,0.0,0,3098.0,3098.0,1.0401579986833442,0.0,1518.0,253.0,0.07764308731011202,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,1,0,1,1,39,0,2,8.0,2.6666666666666665,0,0,12,1,0,1,1,7590,0.0,0,3036.0,1,0,0,0,0
90,58,1,53.0,0,2837.0,3233.0,0.6943283582089552,0.2364179104477612,2.271484375,186.0,0.07685597539139617,2.0,0.0,2.0,0.4,1,10.0,0,1,1,1,1,252,0,2,10.0,3.3333333333333335,0,0,13,1,0,1,1,10044,0.0,0,3348.0,1,0,0,1,0
73,22,1,73.0,0,3235.0,3775.0,0.5343764817449028,0.25604551920341395,1.4158075601374571,263.5,0.15354359385242916,2.0,0.0,2.0,0.4,1,9.0,0,1,1,1,1,90,0,2,10.0,3.3333333333333335,0,0,13,1,1,0,1,12648,0.0,0,4216.0,1,0,0,1,0
52,52,0,52.0,0,3018.0,3340.0,0.9993377483443708,0.21324503311258278,1509.0,215.57142857142858,0.15764730463852905,2.0,0.0,2.0,0.5,1,8.0,0,1,1,1,1,734,0,2,10.0,3.3333333333333335,0,0,11,1,0,1,1,7545,0.0,0,3018.0,1,0,0,1,0
33,33,0,0.0,0,1728.0,1728.0,0.9988439306358381,0.0,864.0,172.8,0.09239653512993262,2.0,0.0,2.0,0.6666666666666666,1,6.0,0,0,0,1,0,0,0,0,10.0,3.3333333333333335,0,0,10,0,0,0,1,4320,0.0,0,1728.0,1,0,0,0,0
46,7,1,46.0,0,1890.0,2170.0,0.4889763779527559,0.2204724409448819,0.9568567026194145,158.625,0.135562439910266,1.0,1.0,1.5,0.375,0,8.5,0,0,1,1,1,236,0,1,10.0,3.3333333333333335,0,0,14,1,1,0,1,7614,0.0,0,1903.5,1,0,0,0,0
108,58,1,30.0,0,2228.0,2612.0,0.6293859649122807,0.2807017543859649,2.361179361179361,170.875,0.16262193671187247,2.0,0.0,2.0,0.4,1,9.0,0,0,1,1,1,242,0,1,9.0,3.0,0,0,13,1,0,1,1,6835,0.0,0,2734.0,1,0,0,0,0
98,17,1,0.0,0,2464.0,2464.0,0.8286350148367952,0.0,1.553030303030303,224.5,0.19240108555920582,2.0,0.0,2.0,0.5,1,7.0,0,0,0,1,1,233,0,1,10.0,3.3333333333333335,0,0,12,0,1,0,1,6735,0.0,0,2694.0,1,0,0,0,0
58,58,0,58.0,0,2328.0,2568.0,0.9991416309012876,0.20600858369098712,1164.0,194.0,0.10697546181417149,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,1,48,0,1,9.0,3.0,0,0,10,0,0,1,1,5820,0.0,0,2328.0,1,0,0,0,0
84,58,1,0.0,0,1668.0,1668.0,0.5214220601640839,0.0,1.0895238095238096,182.66666666666666,0.11415477554421415,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,0,0,1,1,136,0,1,9.0,3.0,0,0,11,1,0,1,1,6576,0.0,0,1096.0,1,0,0,0,0
67,58,1,67.0,0,1727.0,1927.0,0.5539568345323741,0.17985611510791366,1.2419354838709677,185.16666666666666,0.12228948816730875,1.0,1.0,1.5,0.375,0,6.5,0,0,1,1,1,48,0,1,9.0,3.0,0,0,11,1,0,1,1,5555,0.0,0,1666.5,1,0,0,0,0
18,18,0,18.0,0,3804.0,4318.0,0.6330472103004292,0.2206008583690987,1.9197994987468672,211.72727272727272,0.1967060810810811,3.0,1.0,3.5,0.7,1,13.5,0,1,1,1,1,313,0,3,11.0,3.6666666666666665,1,0,12,1,1,0,1,16303,0.0,0,8151.5,1,0,0,1,0
13,6,1,13.0,0,3891.0,4505.0,0.38259325044404974,0.21811722912966253,0.6347270615563299,281.4,0.28796561604584525,2.0,2.0,3.0,0.6,1,12.0,0,1,1,1,1,296,0,2,12.0,4.0,0,0,11,1,1,0,1,16884,0.0,0,8442.0,1,0,0,1,0
14,14,0,14.0,0,3228.0,3762.0,0.9846342962507683,0.32821143208358944,1626.0,203.25,0.16359794747962572,3.0,1.0,3.5,0.875,1,10.5,0,1,1,1,1,464,0,3,12.0,4.0,1,0,12,1,0,1,1,11382,0.0,0,5691.0,1,0,0,0,0
15,14,1,15.0,0,3012.0,3465.0,0.3689232167196729,0.20581553839164016,1.000909090909091,220.0,0.15523567598080723,2.0,1.0,2.5,0.5,1,11.5,0,1,1,1,1,266,0,2,12.0,4.0,1,0,12,1,1,0,1,15400,0.0,0,5500.0,1,0,0,0,0
12,12,0,12.0,0,2709.0,3181.0,0.3297350343473994,0.23159960745829244,1.7690217391304348,226.33333333333334,0.19322709163346613,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,133,0,2,12.0,4.0,1,0,12,1,0,0,1,14259,0.0,0,5092.5,1,0,0,0,0
1,1,0,1.0,1,1984.0,2468.0,0.4627855563743552,0.35666912306558585,0.8614540466392319,193.71428571428572,0.12771969482904774,2.0,1.0,2.5,0.625,1,8.5,0,1,1,1,1,124,0,2,12.0,4.0,1,0,12,1,1,0,1,9492,0.0,7,3390.0,0,1,0,0,0
1,1,0,1.0,1,3230.0,4094.0,0.9993811881188119,0.5346534653465347,1615.0,201.875,0.17280119837363578,2.0,0.0,2.0,0.5,1,9.0,0,1,1,1,1,198,1,3,12.0,4.0,1,1,13,1,0,1,1,12920,0.0,8,3230.0,1,0,0,1,1
0,0,0,0.0,1,4547.0,5895.0,0.997364953886693,0.5920070267896355,2276.0,284.5,0.19322523134391714,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,325,1,4,13.0,4.333333333333333,1,1,14,1,0,1,1,20484,0.0,9,6828.0,0,0,1,1,1
0,0,0,0.0,1,3517.0,4391.0,0.990945104697227,0.4946236559139785,1766.0,196.22222222222223,0.14992783767722218,3.0,1.0,3.5,0.875,1,11.5,0,1,1,1,1,252,1,4,15.0,5.0,1,1,14,1,0,1,1,15894,0.0,9,6181.0,0,1,0,0,1
15,15,0,15.0,0,3177.0,3855.0,0.5147759771210677,0.323164918970448,1.0609037328094302,209.7,0.18674859738177932,2.0,2.0,3.0,0.75,1,12.0,0,1,1,1,1,383,1,3,12.0,4.0,1,0,12,1,1,0,1,14679,0.0,0,6291.0,1,0,0,0,0
13,13,0,13.0,0,2912.0,3723.0,0.9265873015873016,0.5363756613756614,1511.0,215.85714285714286,0.13190746398952422,3.0,0.0,3.0,0.75,1,9.0,0,1,1,1,1,210,1,4,12.0,4.0,1,1,13,1,0,0,1,12088,0.0,0,4533.0,1,0,0,0,1
42,42,0,42.0,0,2825.0,3263.0,0.718978102189781,0.2664233576642336,1643.0,234.71428571428572,0.14285714285714285,3.0,0.0,3.0,1.0,1,9.0,0,1,1,1,1,339,0,3,10.0,3.3333333333333335,0,0,12,1,0,1,1,9858,0.0,0,4929.0,1,0,0,0,0
11,11,0,11.0,0,2304.0,2907.0,0.36471284783895797,0.35701598579040855,0.5740913327120224,187.55555555555554,0.131885303539339,3.0,1.0,3.5,0.7,1,11.5,0,0,1,1,1,702,0,2,11.0,3.6666666666666665,0,0,11,1,1,0,1,10128,0.0,0,5908.0,1,0,0,1,0
14,14,0,11.0,0,1980.0,2508.0,0.9989909182643795,0.5327951564076691,990.0,165.0,0.10152804840529177,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,1,168,0,1,10.0,3.3333333333333335,0,0,12,1,0,1,1,4950,0.0,0,1980.0,1,0,0,0,0
13,2,1,9.0,0,2198.0,2550.0,0.9990909090909091,0.32,1099.0,157.0,0.11536846525299181,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,1,278,0,1,11.0,3.6666666666666665,0,0,11,1,0,1,1,5495,0.0,0,1648.5,1,0,0,1,0
14,13,1,12.0,0,1980.0,2652.0,0.9989909182643795,0.6781029263370333,990.0,165.0,0.10707332900713822,1.0,1.0,1.5,0.375,0,6.5,0,0,1,1,0,0,0,0,10.0,3.3333333333333335,0,0,10,1,0,1,1,4950,0.0,0,1485.0,1,0,0,0,0
11,10,1,11.0,0,2836.0,3394.0,0.9992952783650458,0.39323467230443976,1418.0,236.33333333333334,0.1630447280671496,3.0,0.0,3.0,0.75,1,8.0,0,1,1,1,1,318,0,3,11.0,3.6666666666666665,1,0,12,1,0,1,1,9926,0.0,0,4254.0,1,0,0,1,0
